INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
5988,2023-07-30,16,PRIVE,13945.25,2789.05,16734.3,0.0,0.0,16734.3,1267.75,11,2023-07-30,2023-08-02,2023-08-31,Maintenance SaaS,PO-70205-VR,2023,PAID,2023-08-20,FAC-2023-64899
5989,2024-06-15,20,PRIVE,18094.29,3618.86,21713.15,0.0,0.0,21713.15,1064.37,17,2024-06-15,2024-06-20,2024-08-29,Licence logicielle,PO-98821-qS,2024,PAID,2024-08-16,FAC-2024-96610
5992,2024-01-10,26,PUBLIC,20421.57,4084.31,24505.88,1021.08,3063.24,20421.56,1570.89,13,2024-01-10,,2024-03-13,Formation technique,PO-64438-BI,2024,PAID,2024-03-10,FAC-2024-04565
6005,2023-08-17,17,PRIVE,20164.43,4032.89,24197.32,0.0,0.0,24197.32,1551.11,13,2023-08-19,2023-08-19,2023-09-30,Hébergement cloud,PO-57092-yU,2023,PAID,2023-09-16,FAC-2023-32160
6006,2025-05-06,20,PRIVE,10966.2,2193.24,13159.44,0.0,0.0,13159.44,783.3,14,2025-05-07,2025-05-09,2025-06-11,Licence logicielle,PO-08213-mY,2025,PAID,2025-06-05,FAC-2025-22971
6007,2024-03-19,50,PRIVE,3563.1,712.62,4275.72,0.0,0.0,4275.72,356.31,10,2024-03-21,2024-03-20,2024-04-20,Licence logicielle,PO-27956-JL,2024,PAID,2024-04-21,FAC-2024-60262
6010,2025-04-14,4,PRIVE,12205.32,2441.06,14646.38,0.0,0.0,14646.38,717.96,17,2025-04-16,2025-04-18,2025-05-16,Maintenance SaaS,PO-11528-wY,2025,PAID,2025-05-28,FAC-2025-15176
6012,2024-09-15,80,PUBLIC,5100.96,1020.19,6121.15,255.05,765.14,5100.96,1275.24,4,2024-09-15,2024-09-17,2024-12-12,Licence logicielle,PO-19073-bN,2024,PAID,2024-12-23,FAC-2024-78749
6016,2025-07-20,96,PRIVE,3891.93,778.39,4670.32,0.0,0.0,4670.32,555.99,7,2025-07-22,2025-07-24,2025-10-01,Consulting IT,PO-55140-oR,2025,PAID,2025-10-11,FAC-2025-77535
6017,2023-07-28,59,PUBLIC,1912.22,382.44,2294.66,95.61,286.83,1912.22,956.11,2,2023-07-29,2023-07-30,2023-09-16,Maintenance SaaS,PO-66458-rP,2023,PAID,2023-09-25,FAC-2023-38029
6018,2025-04-10,84,PRIVE,1010.67,202.13,1212.8,0.0,0.0,1212.8,336.89,3,2025-04-10,2025-04-15,2025-06-10,Consulting IT,PO-13147-Na,2025,PAID,2025-05-26,FAC-2025-37215
6020,2024-07-27,74,PUBLIC,15725.38,3145.08,18870.46,786.27,2358.81,15725.38,1429.58,11,2024-07-28,2024-07-31,2024-10-02,Développement logiciel,PO-48550-dl,2024,PAID,2024-09-23,FAC-2024-64111
6021,2024-12-26,36,PUBLIC,24035.44,4807.09,28842.53,1201.77,3605.32,24035.44,1848.88,13,2024-12-26,2024-12-31,2025-02-08,Licence logicielle,PO-36051-Cw,2024,PAID,2025-01-29,FAC-2024-16379
6023,2024-10-28,91,PRIVE,11380.1,2276.02,13656.12,0.0,0.0,13656.12,1138.01,10,2024-10-29,2024-10-31,2024-11-30,Maintenance SaaS,PO-15896-Jx,2024,PAID,2024-12-04,FAC-2024-22259
6024,2024-06-09,100,PRIVE,10361.52,2072.3,12433.82,0.0,0.0,12433.82,863.46,12,2024-06-10,,2024-07-31,Développement logiciel,PO-95232-pf,2024,PAID,2024-07-30,FAC-2024-81686
6025,2024-11-07,41,PRIVE,3732.15,746.43,4478.58,0.0,0.0,4478.58,248.81,15,2024-11-08,,2025-01-02,Formation technique,PO-34416-hh,2024,PAID,2024-12-30,FAC-2024-51538
6028,2024-04-04,49,PRIVE,8881.62,1776.32,10657.94,0.0,0.0,10657.94,807.42,11,2024-04-06,2024-04-09,2024-06-18,Développement logiciel,PO-55732-rS,2024,PAID,2024-06-24,FAC-2024-05574
6031,2025-02-24,80,PUBLIC,3656.1,731.22,4387.32,182.81,548.41,3656.1,609.35,6,2025-02-24,2025-03-01,2025-04-22,Hébergement cloud,PO-37070-GL,2025,PAID,2025-05-07,FAC-2025-02126
6036,2023-08-05,6,PUBLIC,1336.94,267.39,1604.33,66.85,200.54,1336.94,1336.94,1,2023-08-07,,2023-11-01,Hébergement cloud,PO-10493-oi,2023,PAID,2023-11-12,FAC-2023-14495
6037,2023-08-15,39,PUBLIC,1293.2,258.64,1551.84,64.66,193.98,1293.2,258.64,5,2023-08-16,2023-08-16,2023-10-09,Consulting IT,PO-04074-wA,2023,PAID,2023-10-17,FAC-2023-44149
6038,2024-06-09,26,PUBLIC,32222.88,6444.58,38667.46,1611.14,4833.43,32222.89,1790.16,18,2024-06-11,2024-06-14,2024-08-17,Développement logiciel,PO-28188-FX,2024,PAID,2024-08-31,FAC-2024-50541
6039,2025-03-17,85,PRIVE,5421.24,1084.25,6505.49,0.0,0.0,6505.49,301.18,18,2025-03-18,,2025-06-02,Développement logiciel,PO-75451-Vw,2025,PAID,2025-06-10,FAC-2025-33974
6043,2024-07-23,27,PRIVE,19453.0,3890.6,23343.6,0.0,0.0,23343.6,1389.5,14,2024-07-24,,2024-09-01,Consulting IT,PO-07532-nW,2024,PAID,2024-08-27,FAC-2024-59084
6045,2024-03-09,56,PRIVE,593.68,118.74,712.42,0.0,0.0,712.42,74.21,8,2024-03-09,2024-03-13,2024-05-09,Formation technique,PO-65640-Fd,2024,PAID,2024-05-18,FAC-2024-39742
6051,2024-03-15,100,PRIVE,1570.34,314.07,1884.41,0.0,0.0,1884.41,785.17,2,2024-03-17,,2024-05-12,Consulting IT,PO-99959-io,2024,PAID,2024-05-24,FAC-2024-23123
6052,2024-06-11,21,PUBLIC,19251.12,3850.22,23101.34,962.56,2887.67,19251.11,1375.08,14,2024-06-11,2024-06-15,2024-08-04,Formation technique,PO-73503-cE,2024,PAID,2024-07-31,FAC-2024-54098
6053,2024-03-02,69,PRIVE,10681.2,2136.24,12817.44,0.0,0.0,12817.44,1186.8,9,2024-03-02,2024-03-06,2024-05-19,Formation technique,PO-19917-gw,2024,PAID,2024-05-23,FAC-2024-31363
6055,2024-04-15,7,PUBLIC,24421.41,4884.28,29305.69,1221.07,3663.21,24421.41,1878.57,13,2024-04-16,,2024-07-01,Consulting IT,PO-12128-Tn,2024,PAID,2024-07-04,FAC-2024-39803
6056,2025-02-13,11,PUBLIC,21998.8,4399.76,26398.56,1099.94,3299.82,21998.8,1099.94,20,2025-02-15,2025-02-15,2025-04-09,Développement logiciel,PO-22328-Nt,2025,PAID,2025-04-21,FAC-2025-98071
6057,2024-11-20,33,PRIVE,3463.8,692.76,4156.56,0.0,0.0,4156.56,173.19,20,2024-11-22,2024-11-23,2025-02-18,Formation technique,PO-93488-Cp,2024,PAID,2025-02-06,FAC-2024-75203
6058,2024-11-29,14,PRIVE,17224.32,3444.86,20669.18,0.0,0.0,20669.18,1435.36,12,2024-11-30,2024-12-01,2025-02-12,Consulting IT,PO-83841-RW,2024,PAID,2025-02-15,FAC-2024-58077
6061,2024-01-31,73,PRIVE,1774.24,354.85,2129.09,0.0,0.0,2129.09,221.78,8,2024-01-31,,2024-04-05,Développement logiciel,PO-61591-ja,2024,PAID,2024-03-30,FAC-2024-93356
6062,2023-09-07,18,PUBLIC,17368.3,3473.66,20841.96,868.41,2605.24,17368.31,1736.83,10,2023-09-09,,2023-11-14,Formation technique,PO-80536-OW,2023,PAID,2023-11-16,FAC-2023-06704
6068,2024-08-20,82,PUBLIC,8956.17,1791.23,10747.4,447.81,1343.43,8956.16,995.13,9,2024-08-20,2024-08-24,2024-10-16,Formation technique,PO-12588-HJ,2024,PAID,2024-10-09,FAC-2024-52048
6069,2024-05-22,51,PUBLIC,8032.32,1606.46,9638.78,401.62,1204.85,8032.31,446.24,18,2024-05-23,2024-05-27,2024-08-07,Consulting IT,PO-99369-ow,2024,PAID,2024-07-26,FAC-2024-60871
6070,2024-02-24,66,PRIVE,7911.35,1582.27,9493.62,0.0,0.0,9493.62,1582.27,5,2024-02-25,2024-02-26,2024-05-02,Développement logiciel,PO-96751-Wg,2024,PAID,2024-04-19,FAC-2024-55130
6075,2024-07-26,48,PRIVE,9259.8,1851.96,11111.76,0.0,0.0,11111.76,771.65,12,2024-07-28,2024-07-30,2024-08-26,Formation technique,PO-95866-wK,2024,PAID,2024-08-26,FAC-2024-21464
6078,2023-10-17,57,PUBLIC,2578.02,515.6,3093.62,128.9,386.7,2578.02,859.34,3,2023-10-17,2023-10-22,2023-11-19,Développement logiciel,PO-83881-ww,2023,PAID,2023-11-13,FAC-2023-55757
6080,2024-06-03,45,PRIVE,5659.36,1131.87,6791.23,0.0,0.0,6791.23,353.71,16,2024-06-05,,2024-08-26,Hébergement cloud,PO-86465-IX,2024,PAID,2024-09-07,FAC-2024-69914
6087,2023-08-21,58,PRIVE,15259.04,3051.81,18310.85,0.0,0.0,18310.85,1907.38,8,2023-08-23,2023-08-26,2023-10-22,Maintenance SaaS,PO-60888-uU,2023,PAID,2023-11-03,FAC-2023-41351
6089,2024-10-19,46,PUBLIC,5061.0,1012.2,6073.2,253.05,759.15,5061.0,253.05,20,2024-10-21,2024-10-21,2024-11-23,Hébergement cloud,PO-60109-Jw,2024,PAID,2024-12-07,FAC-2024-33015
6090,2023-12-26,37,PRIVE,16841.22,3368.24,20209.46,0.0,0.0,20209.46,886.38,19,2023-12-27,2023-12-27,2024-02-07,Consulting IT,PO-51983-gb,2023,PAID,2024-02-12,FAC-2023-22453
6091,2024-12-20,63,PUBLIC,25505.8,5101.16,30606.96,1275.29,3825.87,25505.8,1275.29,20,2024-12-20,2024-12-24,2025-01-28,Hébergement cloud,PO-80094-Cc,2024,PAID,2025-01-20,FAC-2024-63650
6095,2025-07-17,70,PUBLIC,1400.25,280.05,1680.3,70.01,210.04,1400.25,1400.25,1,2025-07-17,2025-07-18,2025-09-24,Maintenance SaaS,PO-00833-wx,2025,PAID,2025-09-18,FAC-2025-42370
6097,2023-11-12,53,PUBLIC,19272.3,3854.46,23126.76,963.62,2890.85,19272.29,1284.82,15,2023-11-12,2023-11-14,2024-01-11,Licence logicielle,PO-05041-Wa,2023,PAID,2024-01-12,FAC-2023-11386
6100,2024-10-26,9,PUBLIC,19521.9,3904.38,23426.28,976.1,2928.29,19521.89,1301.46,15,2024-10-27,2024-10-27,2024-12-21,Développement logiciel,PO-60568-Iz,2024,PAID,2025-01-02,FAC-2024-34402
6101,2025-07-11,55,PUBLIC,2244.6,448.92,2693.52,112.23,336.69,2244.6,249.4,9,2025-07-11,2025-07-16,2025-08-17,Maintenance SaaS,PO-65760-TQ,2025,PAID,2025-08-06,FAC-2025-84451
6102,2025-05-30,76,PUBLIC,5990.4,1198.08,7188.48,299.52,898.56,5990.4,299.52,20,2025-05-31,,2025-08-13,Licence logicielle,PO-90513-WJ,2025,PAID,2025-08-09,FAC-2025-77722
6103,2025-05-11,62,PRIVE,9806.05,1961.21,11767.26,0.0,0.0,11767.26,1961.21,5,2025-05-11,2025-05-14,2025-07-17,Consulting IT,PO-01273-ab,2025,PAID,2025-07-14,FAC-2025-22036
6105,2024-02-24,99,PUBLIC,25420.22,5084.04,30504.26,1271.01,3813.03,25420.22,1815.73,14,2024-02-25,,2024-03-25,Maintenance SaaS,PO-48756-DO,2024,PAID,2024-03-22,FAC-2024-48481
6106,2025-03-01,33,PRIVE,17781.48,3556.3,21337.78,0.0,0.0,21337.78,1481.79,12,2025-03-02,,2025-05-24,Hébergement cloud,PO-47124-aj,2025,PAID,2025-05-16,FAC-2025-74119
6108,2023-07-29,38,PRIVE,12532.59,2506.52,15039.11,0.0,0.0,15039.11,659.61,19,2023-07-30,2023-08-03,2023-10-13,Hébergement cloud,PO-12659-kf,2023,PAID,2023-10-07,FAC-2023-72948
6109,2024-07-10,51,PUBLIC,3144.54,628.91,3773.45,157.23,471.68,3144.54,524.09,6,2024-07-12,2024-07-11,2024-09-29,Consulting IT,PO-42833-gq,2024,PAID,2024-09-26,FAC-2024-32349
6112,2024-04-14,29,PUBLIC,1385.64,277.13,1662.77,69.28,207.85,1385.64,115.47,12,2024-04-15,2024-04-16,2024-07-02,Maintenance SaaS,PO-83109-YL,2024,PAID,2024-06-24,FAC-2024-94669
6113,2024-07-07,85,PRIVE,17729.28,3545.86,21275.14,0.0,0.0,21275.14,1477.44,12,2024-07-07,2024-07-08,2024-09-24,Consulting IT,PO-78688-nl,2024,PAID,2024-09-12,FAC-2024-85031
6117,2024-01-27,35,PUBLIC,2841.45,568.29,3409.74,142.07,426.22,2841.45,149.55,19,2024-01-27,,2024-04-19,Développement logiciel,PO-99749-II,2024,PAID,2024-04-28,FAC-2024-79371
6118,2024-10-29,3,PRIVE,3010.72,602.14,3612.86,0.0,0.0,3612.86,376.34,8,2024-10-30,2024-11-03,2025-01-02,Développement logiciel,PO-53180-Ff,2024,PAID,2025-01-04,FAC-2024-54380
6121,2025-02-09,43,PRIVE,15591.06,3118.21,18709.27,0.0,0.0,18709.27,866.17,18,2025-02-10,2025-02-10,2025-03-19,Hébergement cloud,PO-52712-IB,2025,PAID,2025-03-20,FAC-2025-37749
6126,2023-12-08,65,PUBLIC,26617.58,5323.52,31941.1,1330.88,3992.64,26617.58,1565.74,17,2023-12-10,2023-12-12,2024-01-29,Hébergement cloud,PO-09585-jD,2023,PAID,2024-01-26,FAC-2023-74994
6127,2023-09-18,89,PUBLIC,1761.06,352.21,2113.27,88.05,264.16,1761.06,251.58,7,2023-09-19,2023-09-20,2023-11-21,Hébergement cloud,PO-08567-KN,2023,PAID,2023-11-21,FAC-2023-58977
6129,2025-07-23,28,PRIVE,6697.08,1339.42,8036.5,0.0,0.0,8036.5,372.06,18,2025-07-24,2025-07-24,2025-09-19,Maintenance SaaS,PO-69482-rK,2025,PAID,2025-09-05,FAC-2025-39370
6133,2024-09-01,6,PUBLIC,4310.86,862.17,5173.03,215.54,646.63,4310.86,253.58,17,2024-09-01,2024-09-02,2024-10-26,Formation technique,PO-11331-Oo,2024,PAID,2024-10-18,FAC-2024-32005
6134,2025-03-21,66,PRIVE,10647.56,2129.51,12777.07,0.0,0.0,12777.07,967.96,11,2025-03-23,2025-03-23,2025-06-13,Licence logicielle,PO-68860-WA,2025,PAID,2025-06-22,FAC-2025-08553
6137,2024-10-13,11,PUBLIC,5517.6,1103.52,6621.12,275.88,827.64,5517.6,1379.4,4,2024-10-15,,2024-11-25,Consulting IT,PO-86026-vW,2024,PAID,2024-11-23,FAC-2024-36750
6138,2024-03-22,10,PRIVE,23332.82,4666.56,27999.38,0.0,0.0,27999.38,1666.63,14,2024-03-22,,2024-05-21,Hébergement cloud,PO-75537-yo,2024,PAID,2024-06-05,FAC-2024-10256
6141,2023-11-18,92,PUBLIC,15272.77,3054.55,18327.32,763.64,2290.92,15272.76,803.83,19,2023-11-20,2023-11-23,2024-01-18,Hébergement cloud,PO-65236-RC,2023,PAID,2024-01-18,FAC-2023-71989
6143,2024-10-24,71,PRIVE,5950.98,1190.2,7141.18,0.0,0.0,7141.18,991.83,6,2024-10-25,2024-10-29,2024-12-23,Formation technique,PO-77996-iy,2024,PAID,2025-01-05,FAC-2024-04506
6147,2024-01-03,15,PUBLIC,5063.45,1012.69,6076.14,253.17,759.52,5063.45,1012.69,5,2024-01-03,2024-01-07,2024-02-27,Consulting IT,PO-97224-Xh,2024,PAID,2024-03-03,FAC-2024-13750
6150,2024-04-12,27,PRIVE,12702.43,2540.49,15242.92,0.0,0.0,15242.92,977.11,13,2024-04-13,2024-04-13,2024-07-03,Développement logiciel,PO-92906-tL,2024,PAID,2024-06-27,FAC-2024-02751
6151,2025-02-26,23,PRIVE,17999.26,3599.85,21599.11,0.0,0.0,21599.11,1058.78,17,2025-02-28,2025-03-03,2025-04-20,Hébergement cloud,PO-52044-XY,2025,PAID,2025-04-22,FAC-2025-68440
6153,2025-02-25,86,PRIVE,1953.18,390.64,2343.82,0.0,0.0,2343.82,325.53,6,2025-02-26,2025-02-26,2025-05-03,Formation technique,PO-20351-hi,2025,PAID,2025-04-26,FAC-2025-74346
6155,2024-09-18,4,PRIVE,7635.12,1527.02,9162.14,0.0,0.0,9162.14,954.39,8,2024-09-18,,2024-12-04,Développement logiciel,PO-23502-SW,2024,PAID,2024-11-27,FAC-2024-60589
6156,2023-12-08,52,PUBLIC,2193.6,438.72,2632.32,109.68,329.04,2193.6,548.4,4,2023-12-10,2023-12-09,2024-02-16,Consulting IT,PO-73412-GR,2023,PAID,2024-02-23,FAC-2023-08935
6158,2023-12-26,19,PRIVE,3889.8,777.96,4667.76,0.0,0.0,4667.76,432.2,9,2023-12-28,,2024-03-23,Licence logicielle,PO-98467-Iv,2023,PAID,2024-04-06,FAC-2023-34328
6161,2024-05-31,66,PRIVE,11833.22,2366.64,14199.86,0.0,0.0,14199.86,1690.46,7,2024-06-01,,2024-08-27,Développement logiciel,PO-42346-nH,2024,PAID,2024-08-26,FAC-2024-94213
6173,2023-10-04,95,PUBLIC,12429.84,2485.97,14915.81,621.49,1864.48,12429.84,1035.82,12,2023-10-04,2023-10-09,2023-11-26,Maintenance SaaS,PO-65359-AG,2023,PAID,2023-12-02,FAC-2023-95148
6175,2024-06-16,21,PUBLIC,3743.28,748.66,4491.94,187.16,561.49,3743.29,207.96,18,2024-06-18,2024-06-18,2024-08-05,Formation technique,PO-99698-VD,2024,PAID,2024-08-20,FAC-2024-90232
6177,2025-06-02,79,PUBLIC,9296.43,1859.29,11155.72,464.82,1394.46,9296.44,715.11,13,2025-06-02,,2025-07-13,Développement logiciel,PO-68604-fb,2025,PAID,2025-07-04,FAC-2025-49060
6183,2024-09-15,34,PUBLIC,1912.78,382.56,2295.34,95.64,286.92,1912.78,1912.78,1,2024-09-17,,2024-10-27,Développement logiciel,PO-13793-nZ,2024,PAID,2024-11-02,FAC-2024-58681
6185,2025-05-16,5,PRIVE,595.88,119.18,715.06,0.0,0.0,715.06,595.88,1,2025-05-16,2025-05-20,2025-07-24,Maintenance SaaS,PO-23567-de,2025,PAID,2025-07-11,FAC-2025-02254
6187,2024-08-19,82,PUBLIC,22400.1,4480.02,26880.12,1120.0,3360.01,22400.11,1493.34,15,2024-08-21,2024-08-21,2024-11-07,Formation technique,PO-87567-Nn,2024,PAID,2024-11-03,FAC-2024-44636
6191,2024-03-25,26,PUBLIC,12140.46,2428.09,14568.55,607.02,1821.07,12140.46,1348.94,9,2024-03-25,2024-03-30,2024-05-25,Maintenance SaaS,PO-76966-wa,2024,PAID,2024-05-17,FAC-2024-63095
6197,2024-08-20,40,PRIVE,2543.55,508.71,3052.26,0.0,0.0,3052.26,508.71,5,2024-08-21,,2024-09-24,Hébergement cloud,PO-06252-DM,2024,PAID,2024-09-24,FAC-2024-28727
6198,2024-02-27,57,PUBLIC,696.51,139.3,835.81,34.83,104.48,696.5,232.17,3,2024-02-27,2024-02-29,2024-05-27,Consulting IT,PO-17074-uo,2024,PAID,2024-05-31,FAC-2024-02140
6200,2023-10-24,78,PUBLIC,4270.2,854.04,5124.24,213.51,640.53,4270.2,1423.4,3,2023-10-24,2023-10-25,2023-12-09,Développement logiciel,PO-46951-OG,2023,PAID,2023-11-25,FAC-2023-60281
6203,2025-01-27,22,PUBLIC,28051.35,5610.27,33661.62,1402.57,4207.7,28051.35,1870.09,15,2025-01-28,2025-02-01,2025-02-27,Développement logiciel,PO-73470-pQ,2025,PAID,2025-03-04,FAC-2025-32601
6205,2025-06-24,84,PRIVE,4695.8,939.16,5634.96,0.0,0.0,5634.96,469.58,10,2025-06-25,2025-06-26,2025-08-09,Consulting IT,PO-56468-ID,2025,PAID,2025-08-11,FAC-2025-21690
6208,2023-12-05,9,PUBLIC,10008.13,2001.63,12009.76,500.41,1501.22,10008.13,909.83,11,2023-12-05,2023-12-06,2024-01-12,Licence logicielle,PO-67641-VE,2023,PAID,2024-01-26,FAC-2023-02451
6210,2024-01-09,42,PUBLIC,8571.0,1714.2,10285.2,428.55,1285.65,8571.0,1714.2,5,2024-01-11,2024-01-12,2024-03-18,Développement logiciel,PO-03001-uU,2024,PAID,2024-03-31,FAC-2024-79784
6211,2025-05-01,89,PUBLIC,1042.32,208.46,1250.78,52.12,156.35,1042.31,1042.32,1,2025-05-02,,2025-06-06,Formation technique,PO-13094-CA,2025,PAID,2025-06-14,FAC-2025-80911
6215,2023-10-20,12,PRIVE,1799.43,359.89,2159.32,0.0,0.0,2159.32,1799.43,1,2023-10-22,2023-10-24,2023-12-04,Licence logicielle,PO-26223-Vm,2023,PAID,2023-11-28,FAC-2023-50098
6217,2024-02-01,20,PRIVE,3949.92,789.98,4739.9,0.0,0.0,4739.9,658.32,6,2024-02-02,,2024-03-20,Développement logiciel,PO-77263-kv,2024,PAID,2024-03-18,FAC-2024-48590
6224,2025-01-13,96,PRIVE,374.98,75.0,449.98,0.0,0.0,449.98,374.98,1,2025-01-15,,2025-03-04,Licence logicielle,PO-94958-lu,2025,PAID,2025-03-09,FAC-2025-66152
6226,2024-11-11,35,PUBLIC,18079.8,3615.96,21695.76,903.99,2711.97,18079.8,1205.32,15,2024-11-11,,2025-01-29,Consulting IT,PO-17545-qj,2024,PAID,2025-01-29,FAC-2024-29965
6227,2024-04-30,71,PRIVE,7375.56,1475.11,8850.67,0.0,0.0,8850.67,1229.26,6,2024-04-30,,2024-07-29,Développement logiciel,PO-59587-OC,2024,PAID,2024-07-27,FAC-2024-69040
6228,2024-09-03,4,PRIVE,8125.8,1625.16,9750.96,0.0,0.0,9750.96,812.58,10,2024-09-03,,2024-10-19,Consulting IT,PO-70196-Hb,2024,PAID,2024-11-02,FAC-2024-41477
6229,2025-02-22,26,PUBLIC,15365.49,3073.1,18438.59,768.27,2304.82,15365.5,808.71,19,2025-02-22,2025-02-26,2025-04-07,Licence logicielle,PO-49192-Wd,2025,PAID,2025-04-18,FAC-2025-82617
6230,2023-11-13,58,PRIVE,15917.3,3183.46,19100.76,0.0,0.0,19100.76,1136.95,14,2023-11-14,2023-11-16,2024-01-11,Licence logicielle,PO-92889-qG,2023,PAID,2023-12-28,FAC-2023-02566
6234,2024-08-24,37,PRIVE,13674.29,2734.86,16409.15,0.0,0.0,16409.15,804.37,17,2024-08-25,2024-08-28,2024-09-28,Formation technique,PO-47324-YA,2024,PAID,2024-10-07,FAC-2024-11602
6237,2024-07-16,35,PUBLIC,12834.14,2566.83,15400.97,641.71,1925.12,12834.14,1166.74,11,2024-07-18,2024-07-18,2024-09-03,Hébergement cloud,PO-03751-nc,2024,PAID,2024-09-06,FAC-2024-20929
6238,2025-04-22,66,PRIVE,583.53,116.71,700.24,0.0,0.0,700.24,194.51,3,2025-04-22,2025-04-25,2025-07-16,Formation technique,PO-71166-dj,2025,PAID,2025-07-02,FAC-2025-26547
6239,2024-08-23,91,PRIVE,10887.12,2177.42,13064.54,0.0,0.0,13064.54,1209.68,9,2024-08-25,,2024-10-16,Maintenance SaaS,PO-24043-yb,2024,PAID,2024-10-07,FAC-2024-41718
6240,2025-03-29,97,PRIVE,13948.2,2789.64,16737.84,0.0,0.0,16737.84,1394.82,10,2025-03-30,2025-03-31,2025-04-30,Formation technique,PO-33144-fo,2025,PAID,2025-04-17,FAC-2025-56213
6241,2023-09-10,17,PRIVE,16196.4,3239.28,19435.68,0.0,0.0,19435.68,1349.7,12,2023-09-11,2023-09-14,2023-11-29,Formation technique,PO-77536-Cb,2023,PAID,2023-12-09,FAC-2023-19059
6244,2025-06-16,93,PRIVE,2083.56,416.71,2500.27,0.0,0.0,2500.27,520.89,4,2025-06-16,2025-06-17,2025-09-07,Développement logiciel,PO-66003-eK,2025,PAID,2025-09-02,FAC-2025-40377
6245,2024-04-10,25,PUBLIC,1626.55,325.31,1951.86,81.33,243.98,1626.55,1626.55,1,2024-04-11,2024-04-15,2024-06-26,Hébergement cloud,PO-92181-Iv,2024,PAID,2024-06-12,FAC-2024-41456
6246,2025-07-21,94,PUBLIC,1424.76,284.95,1709.71,71.24,213.71,1424.76,118.73,12,2025-07-21,2025-07-26,2025-08-30,Maintenance SaaS,PO-51801-Hp,2025,PAID,2025-08-25,FAC-2025-43403
6247,2024-01-26,8,PUBLIC,10973.28,2194.66,13167.94,548.66,1645.99,10973.29,685.83,16,2024-01-26,,2024-04-16,Hébergement cloud,PO-99769-al,2024,PAID,2024-04-15,FAC-2024-99653
6248,2024-02-15,74,PUBLIC,20606.4,4121.28,24727.68,1030.32,3090.96,20606.4,1144.8,18,2024-02-17,2024-02-17,2024-04-06,Formation technique,PO-68957-vU,2024,PAID,2024-04-15,FAC-2024-87525
6249,2025-07-10,9,PUBLIC,27940.65,5588.13,33528.78,1397.03,4191.1,27940.65,1862.71,15,2025-07-12,2025-07-12,2025-08-29,Hébergement cloud,PO-08921-jR,2025,PAID,2025-08-18,FAC-2025-97602
6256,2025-07-23,94,PUBLIC,29087.68,5817.54,34905.22,1454.38,4363.15,29087.69,1711.04,17,2025-07-25,,2025-10-18,Consulting IT,PO-07239-PV,2025,PAID,2025-10-11,FAC-2025-56346
6265,2023-11-03,70,PUBLIC,9472.24,1894.45,11366.69,473.61,1420.84,9472.24,1184.03,8,2023-11-05,2023-11-05,2024-01-27,Hébergement cloud,PO-10786-oP,2023,PAID,2024-01-15,FAC-2023-02566
6269,2025-02-22,81,PUBLIC,13940.6,2788.12,16728.72,697.03,2091.09,13940.6,697.03,20,2025-02-23,,2025-04-12,Formation technique,PO-73045-vz,2025,PAID,2025-04-06,FAC-2025-85233
6270,2024-05-25,41,PRIVE,27142.2,5428.44,32570.64,0.0,0.0,32570.64,1507.9,18,2024-05-27,,2024-08-20,Maintenance SaaS,PO-29570-Jc,2024,PAID,2024-08-20,FAC-2024-36319
6271,2024-05-24,65,PUBLIC,7966.26,1593.25,9559.51,398.31,1194.94,7966.26,1327.71,6,2024-05-25,2024-05-25,2024-07-09,Consulting IT,PO-94463-mn,2024,PAID,2024-06-28,FAC-2024-79471
6272,2024-04-04,13,PUBLIC,13178.88,2635.78,15814.66,658.94,1976.83,13178.89,823.68,16,2024-04-06,2024-04-07,2024-06-19,Maintenance SaaS,PO-47530-nb,2024,PAID,2024-06-11,FAC-2024-00656
6274,2024-11-26,69,PRIVE,10098.9,2019.78,12118.68,0.0,0.0,12118.68,1683.15,6,2024-11-26,,2024-12-30,Formation technique,PO-00957-fh,2024,PAID,2024-12-26,FAC-2024-90175
6277,2024-03-11,53,PUBLIC,10981.74,2196.35,13178.09,549.09,1647.26,10981.74,1830.29,6,2024-03-13,2024-03-15,2024-04-22,Hébergement cloud,PO-76946-YJ,2024,PAID,2024-04-27,FAC-2024-13729
6279,2025-01-18,73,PRIVE,3150.32,630.06,3780.38,0.0,0.0,3780.38,393.79,8,2025-01-19,,2025-02-27,Hébergement cloud,PO-11299-Ac,2025,PAID,2025-02-21,FAC-2025-91242
6280,2024-05-26,33,PRIVE,5553.36,1110.67,6664.03,0.0,0.0,6664.03,1388.34,4,2024-05-27,2024-05-27,2024-08-20,Formation technique,PO-82843-MO,2024,PAID,2024-08-30,FAC-2024-90778
6281,2024-01-17,32,PUBLIC,8595.54,1719.11,10314.65,429.78,1289.33,8595.54,505.62,17,2024-01-17,2024-01-20,2024-03-19,Développement logiciel,PO-24179-Vf,2024,PAID,2024-04-03,FAC-2024-84994
